2019-11-05 09:35:00,16.2892,16.2892,16.2892,16.2892,100
2019-11-05 09:37:00,16.248,16.248,16.248,16.248,250
2019-11-07 09:30:00,16.2875,16.2875,16.2875,16.2875,1060
2019-11-08 09:47:00,16.3054,16.3054,16.3054,16.3054,118
2019-11-13 09:30:00,15.4184,15.4184,15.4184,15.4184,2101
2019-11-13 09:43:00,15.4632,15.4632,15.4632,15.4632,200
2019-11-13 09:46:00,15.4453,15.4453,15.4453,15.4453,100
2019-11-13 09:52:00,15.4274,15.4274,15.4274,15.4274,100
2019-11-13 09:53:00,15.4364,15.4364,15.4364,15.4364,100
2019-11-13 09:54:00,15.4364,15.4364,15.4364,15.4364,161
2019-11-13 10:28:00,15.4722,15.4722,15.4722,15.4722,185
2019-11-18 09:30:00,15.6782,15.6782,15.6782,15.6782,245
2019-11-18 12:15:00,15.7499,15.7499,15.749,15.749,400
2019-11-19 09:32:00,15.9793,15.9793,15.9793,15.9793,150
2019-11-22 14:46:00,15.8198,15.8198,15.8198,15.8198,110
2019-11-25 09:30:00,16.3143,16.3143,16.3143,16.3143,420
2019-11-25 09:55:00,16.1522,16.1522,16.1522,16.1522,200
2019-11-26 14:27:00,16.0993,16.0993,16.0993,16.0993,100
2019-11-29 12:24:00,15.8574,15.8574,15.8574,15.8574,882
2019-12-02 16:00:00,16.171,16.171,16.171,16.171,100
2019-12-09 12:29:00,16.4756,16.4756,16.4756,16.4756,571
2019-12-13 09:30:00,17.2371,17.2371,17.2371,17.2371,425
2019-12-13 13:03:00,16.9325,16.9325,16.9325,16.9325,100
2019-12-13 14:00:00,17.1296,17.1296,17.1296,17.1296,100
2019-12-13 15:54:00,16.9056,16.9056,16.9056,16.9056,558
2019-12-13 16:00:00,16.9056,16.9056,16.9056,16.9056,300
2019-12-16 09:30:00,17.1923,17.1923,17.1923,17.1923,1000
2019-12-17 09:30:00,17.2102,17.2102,17.2102,17.2102,5000
2019-12-17 09:31:00,17.2819,17.2819,17.2819,17.2819,1000
2019-12-17 09:36:00,17.2729,17.2729,17.2729,17.2729,100
2019-12-17 09:41:00,17.264,17.264,17.264,17.264,100
2019-12-17 10:56:00,17.2909,17.2909,17.2909,17.2909,100
2019-12-19 09:34:00,17.2819,17.5238,17.2819,17.5238,15500
2019-12-19 10:27:00,17.2774,17.2774,17.2774,17.2774,100
2019-12-19 11:03:00,17.2729,17.2729,17.2729,17.2729,155
2019-12-19 13:46:00,17.2488,17.2488,17.2488,17.2488,100
2019-12-19 15:49:00,17.1923,17.2425,17.1923,17.2425,1000
2019-12-20 09:30:00,17.3357,17.3357,17.3357,17.3357,100
2019-12-24 10:01:00,17.3106,17.3106,17.3106,17.3106,500
2019-12-24 11:11:00,17.4611,17.4611,17.4611,17.4611,255
2019-12-26 12:52:00,17.5632,17.5632,17.5632,17.5632,100
2019-12-27 13:09:00,17.7953,17.7953,17.7953,17.7953,750
2019-12-30 10:30:00,18.1009,18.1101,18.1009,18.1009,4000
2019-12-30 11:49:00,18.1101,18.1101,18.1101,18.1101,100
2019-12-30 12:11:00,18.1101,18.1101,18.1092,18.1101,9700
2019-12-30 13:49:00,18.0964,18.0964,18.0964,18.0964,200
2019-12-30 14:53:00,18.0826,18.0826,18.0826,18.0826,5000
2019-12-30 15:59:00,18.0369,18.0369,18.0369,18.0369,100
2020-01-06 10:48:00,18.0185,18.0185,18.0185,18.0185,100
2020-01-06 15:06:00,17.927,17.927,17.927,17.927,1131
2020-01-06 15:10:00,17.9361,17.9361,17.9361,17.9361,143
2020-01-06 15:12:00,17.9361,17.9361,17.927,17.927,318
2020-01-06 15:33:00,17.9361,17.9361,17.927,17.927,659
2020-01-06 15:34:00,17.927,17.927,17.927,17.927,141
2020-01-06 15:35:00,17.9178,17.9178,17.9178,17.9178,150
2020-01-06 15:36:00,17.9087,17.9087,17.9087,17.9087,150
2020-01-06 15:38:00,17.9087,17.9087,17.9087,17.9087,150
2020-01-06 15:39:00,17.9178,17.9178,17.9178,17.9178,150
2020-01-06 15:41:00,17.9178,17.9178,17.9178,17.9178,100
2020-01-06 15:42:00,18.0002,18.0002,18.0002,18.0002,200
2020-01-06 15:48:00,17.927,17.927,17.927,17.927,726
2020-01-07 11:08:00,18.0002,18.0002,18.0002,18.0002,500
2020-01-07 15:40:00,17.9874,17.9874,17.9728,17.9728,323
2020-01-08 09:52:00,17.9819,17.9819,17.9819,17.9819,200
2020-01-09 09:30:00,18.2932,18.2932,18.2932,18.2932,305
2020-01-09 10:03:00,17.8995,17.8995,17.8995,17.8995,300
2020-01-09 13:00:00,18.1092,18.1092,18.1092,18.1092,1000
2020-01-09 16:00:00,18.1284,18.1284,18.1284,18.1284,200
2020-01-10 14:52:00,17.8995,17.8995,17.8995,17.8995,102
2020-01-13 09:30:00,17.7805,17.7805,17.7805,17.7805,1000
2020-01-13 09:32:00,17.7622,17.7622,17.7622,17.7622,500
2020-01-13 10:17:00,17.808,17.808,17.808,17.808,2500
2020-01-13 10:55:00,17.8446,17.8446,17.8446,17.8446,1500
2020-01-14 10:01:00,17.8537,17.8537,17.8537,17.8537,5000
2020-01-14 13:06:00,17.8537,17.8537,17.8537,17.8537,100
2020-01-14 14:53:00,17.8354,17.8354,17.8354,17.8354,200
2020-01-14 16:00:00,17.8537,17.8537,17.8537,17.8537,7500
2020-01-15 15:07:00,17.7942,17.7942,17.7942,17.7942,300
2020-01-15 15:08:00,17.7942,17.8263,17.7942,17.8263,200
2020-01-15 15:12:00,17.8263,17.8263,17.8263,17.8263,200
2020-01-15 15:14:00,17.8263,17.8263,17.8263,17.8263,200
2020-01-16 11:24:00,18.187,18.187,18.187,18.187,100
2020-01-16 13:26:00,18.2657,18.2657,18.2648,18.2648,6400
2020-01-16 13:33:00,18.2731,18.2731,18.2703,18.2703,5000
2020-01-16 14:14:00,18.2749,18.2841,18.2749,18.2841,2200
2020-01-17 10:21:00,18.1009,18.1009,18.1009,18.1009,2000
2020-01-17 10:33:00,18.1101,18.1101,18.1101,18.1101,2000
2020-01-17 10:36:00,18.1101,18.1101,18.1101,18.1101,600
2020-01-17 10:44:00,18.1183,18.1193,18.1183,18.1193,5200
2020-01-17 10:46:00,18.1284,18.1284,18.1275,18.1284,7000
2020-01-17 11:12:00,18.1376,18.1376,18.1366,18.1376,6300
2020-01-17 11:14:00,18.22,18.22,18.22,18.22,100
2020-01-17 16:00:00,18.1559,18.1559,18.1559,18.1559,600
2020-01-21 09:30:00,17.0389,17.0389,17.0389,17.0389,622
2020-01-21 11:28:00,17.0755,17.0755,17.0755,17.0755,100
2020-01-21 12:00:00,17.0755,17.0755,17.0755,17.0755,200
2020-01-21 12:20:00,17.1011,17.1762,17.0755,17.1304,6200
